subject_id,race,sex,age,has_injury,role,role_number,resistance
20653,Black,Male,25,,Citee,1,Null
20654,Native American,Male,26,,ARRESTEE,1,commission of a crime                                                          
20655,Black,Male,0,,PIC,2,Null
20656,Native American,Male,34,,PIC,2,Null
20657,Black,Male,38,,ARRESTEE,1,Null
20658,Black,Male,17,,ARRESTEE,2,Null
20659,Black,Male,17,,ARRESTEE,1,Null
20660,Black,Male,45,No,ARRESTEE,1,Null
20661,Native American,Female,0,,PIC,1,Null
20662,White,Female,31,,PIC,1,Null
20663,White,Male,26,,INVOLVED,1,Null
20664,White,Male,38,,ARRESTEE,1,Null
20665,Native American,Male,28,,ARRESTEE,1,Null
20666,Black,Male,26,,ARRESTEE,1,Null
20667,White,Male,31,,REPORTING PARTY,1,Null
20668,Black,Male,23,No,A,1,verbal non-compliance
20669,White,Male,27,Yes,A,1,tensed
20670,White,Male,28,,S,1,tensed
20671,Black,Male,23,,OT,1,fled on foot
20672,Black,Male,29,No,A,1,fled on foot
20673,Native American,Male,40,Yes,A,1,fled on foot
20674,Black,Male,23,No,A,1,fled on foot
20675,White,Female,47,,OT,1,commission of crime
20676,White,Male,45,No,A,1,tensed
20677,White,Male,19,No,A,1,fled on foot
20678,Black,Male,23,Yes,A,1,tensed
20679,Black,Male,46,Yes,A,1,tensed
20680,Black,Female,0,,S,1,commission of crime
20681,Asian,Male,27,,A,1,unspecified
20682,Black,Male,18,No,A,1,fled in vehicle
20683,Black,Female,25,No,A,1,assaulted officer
20684,White,Male,21,,A,1,tensed
20685,White,Male,28,No,A,1,tensed
20686,Black,Male,25,Yes,ARRESTEE,1,tensed                                                                         
20687,Black,Male,44,No,Citee,1,other                                                                          
20688,Null,Female,41,,VICTIM,1,commission of a crime                                                          
20689,Black,Male,14,,JUV-ARRESTEE,1,fled on foot                                                                   
20690,Black,Male,30,,SUSPECT,1,other                                                                          
20691,Black,Male,20,,ARRESTEE,4,other                                                                          
20692,White,Male,28,,PIC,1,Null
20693,Black,Male,31,No,ARRESTEE,1,Null
20694,Black,Male,28,Yes,A,1,tensed
20695,White,Female,43,,A,1,tensed
20696,Black,Male,24,,A,1,tensed
20697,Null,Male,26,Yes,A,1,tensed
20698,Black,Male,45,No,OT,1,tensed
20699,White,Male,26,No,A,1,tensed
20700,Black,Male,34,No,A,1,commission of crime
20701,Native American,Male,38,Yes,A,1,tensed
20702,White,Female,22,,A,1,assaulted officer
20703,Black,Male,38,No,A,2,tensed
20704,Black,Female,18,Yes,A,1,commission of crime
20705,Black,Male,46,Yes,A,1,verbal non-compliance
20706,Null,Null,0,,INVOLVED,1,commission of a crime                                                          
20707,Asian,Male,0,,SUSPECT,1,verbal non-compliance                                                          
20708,Black,Male,39,No,ARRESTEE,1,assaulted officer                                                              
20709,White,Female,26,,ARRESTEE,1,other                                                                          
20710,Black,Male,45,,ARRESTEE,1,assaulted officer                                                              
20711,Black,Male,31,,ARRESTEE,2,verbal non-compliance                                                          
20712,Native American,Male,23,,ARRESTEE,1,tensed                                                                         
20713,Native American,Female,0,,ARRESTEE,1,tensed                                                                         
20714,White,Female,35,,ARRESTEE,1,tensed                                                                         
20715,Black,Male,54,No,ARRESTEE,1,fled on foot                                                                   
20716,Black,Male,20,No,ARRESTEE,1,Null
20717,Native American,Male,28,No,ARRESTEE,1,Null
20718,Black,Male,26,Yes,ARRESTEE,2,fled on foot                                                                   
20719,White,Male,35,No,ARRESTEE,1,tensed                                                                         
20720,Black,Male,32,No,ARRESTEE,1,tensed                                                                         
20721,Black,Female,28,,INVOLVED,1,verbal non-compliance                                                          
20722,Black,Male,39,No,ARRESTEE,1,assaulted officer                                                              
20723,White,Male,33,,PIC,1,fled on foot                                                                   
20724,Black,Female,17,,ARRESTEE,2,Null
20725,Black,Male,18,,ARRESTEE,1,Null
20726,Black,Female,16,,ARRESTEE,1,Null
20727,Black,Male,38,,ARRESTEE,1,Null
20728,Black,Male,26,,SUSPECT,1,Null
20729,White,Male,24,,INVOLVED,3,Null
20730,Black,Male,37,,INVOLVED,1,Null
20731,White,Male,17,,ARRESTEE,1,Null
20732,Black,Male,29,,ARRESTEE,1,Null
20733,White,Male,46,,ARRESTEE,1,Null
20734,Null,Female,0,,PIC,1,other                                                                          
20735,Black,Male,20,Yes,INVOLVED,1,other                                                                          
20736,Black,Male,0,,SUSPECT,1,verbal non-compliance                                                          
20737,White,Male,22,,INVOLVED,1,other                                                                          
20738,White,Male,37,,PIC,1,other                                                                          
20739,Black,Male,30,No,ARRESTEE,1,assaulted officer                                                              
20740,White,Male,0,,INVOLVED,1,commission of a crime                                                          
20741,Black,Male,20,,ARRESTEE,1,tensed                                                                         
20742,Black,Male,30,,SUSPECT,1,other                                                                          
20743,Black,Male,31,No,ARRESTEE,1,assaulted officer                                                              
20744,White,Male,24,Yes,SUBJECT,1,tensed                                                                         
20745,Null,Female,0,,SUBJECT,1,verbal non-compliance                                                          
20746,Null,Male,18,,INVOLVED,1,tensed                                                                         
20747,White,Male,35,No,ARRESTEE,1,Null
20748,Black,Male,33,,ARRESTEE,1,tensed                                                                         
20749,Black,Male,44,,INVOLVED,1,fled on foot                                                                   
20750,White,Female,43,,OTHER,12,commission of a crime                                                          
20751,Black,Male,16,,ARRESTEE,1,verbal non-compliance                                                          
20752,White,Male,31,,ARRESTEE,1,Null
20753,Black,Male,35,,SUSPECT,1,verbal non-compliance                                                          
20754,Black,Male,26,,ARRESTEE,1,Null
20755,Black,Male,18,,ARRESTEE,1,Null
20756,Black,Male,28,,ARRESTEE,1,verbal non-compliance                                                          
20757,Black,Female,28,,ARRESTEE,1,Null
20758,Black,Female,61,,INVOLVED,2,Null
20759,Black,Male,61,,ARRESTEE,1,Null
20760,White,Male,21,,INVOLVED,1,Null
20761,Black,Male,52,,ARRESTEE,1,Null
20762,Black,Male,51,,Citee,1,Null
20763,Black,Male,17,,ARRESTEE,1,Null
20764,Black,Male,17,,ARRESTEE,1,Null
20765,Black,Male,28,,ARRESTEE,1,Null
20766,Black,Male,28,,PIC,1,Null
20767,Black,Male,76,,INVOLVED,6,Null
20768,Black,Male,53,,ARRESTEE,1,Null
20769,Black,Male,30,,ARRESTEE,1,Null
20770,Black,Male,24,,PIC,1,Null
20771,Black,Male,40,,ARRESTEE,1,Null
20772,Black,Male,21,,ARRESTEE,10,Null
20773,White,Male,31,,REPORTING PARTY,1,Null
20774,White,Female,37,No,A,1,tensed
20775,White,Male,18,No,A,1,commission of crime
20776,White,Female,56,No,A,1,tensed
20777,Black,Male,35,Yes,A,1,fled on foot
20778,Black,Male,54,,A,1,tensed
20779,Black,Male,32,Yes,A,1,tensed
20780,White,Male,26,,A,1,fled on foot
20781,Black,Female,20,,S,1,unspecified
20782,Black,Male,33,,OT,1,commission of crime
20783,Black,Male,38,No,A,2,verbal non-compliance
20784,Black,Male,0,,S,2,unspecified
20785,White,Male,29,Yes,A,1,fled on foot
20786,Black,Male,51,Yes,A,1,commission of crime
20787,Black,Male,18,Yes,A,4,tensed
20788,Black,Male,33,,A,1,tensed
20789,Black,Male,0,,S,1,verbal non-compliance
20790,Black,Male,22,,A,2,commission of crime
20791,Asian,Male,0,,S,1,commission of crime
20792,Other / Mixed Race,Male,22,Yes,A,1,commission of crime
20793,Black,Female,26,No,A,1,tensed
20794,Black,Male,22,Yes,A,1,assaulted officer
20795,Black,Male,26,,A,1,commission of crime
20796,Black,Male,32,No,A,1,fled on foot
20797,Black,Male,29,,A,1,commission of crime
20798,Black,Male,32,No,A,1,fled on foot
20799,Black,Male,55,Yes,A,1,tensed
20800,White,Male,37,Yes,A,1,tensed
20801,White,Male,35,No,A,1,verbal non-compliance
20802,Native American,Female,49,No,A,1,verbal non-compliance
20803,Black,Male,20,Yes,A,2,fled on foot
20804,Black,Male,16,No,A,1,assaulted officer
20805,Other / Mixed Race,Male,30,,A,1,commission of crime
20806,Black,Male,34,,A,1,commission of crime
20807,Black,Male,26,No,A,1,tensed
20808,Black,Male,29,No,A,1,tensed
20809,Other / Mixed Race,Male,35,No,A,1,fled in vehicle
20810,Null,Null,0,,S,1,commission of crime
20811,Black,Male,20,,A,1,unspecified
20812,Black,Male,39,Yes,A,2,verbal non-compliance
20813,Native American,Male,23,,OT,1,verbal non-compliance
20814,Native American,Male,16,No,A,1,commission of crime
20815,Black,Male,19,Yes,A,1,commission of crime
20816,Black,Male,53,,OT,1,verbal non-compliance
20817,White,Male,27,,A,1,tensed
20818,Native American,Male,33,No,A,1,tensed
20819,Black,Male,22,No,A,1,verbal non-compliance
20820,Black,Male,25,,S,1,commission of crime
20821,Black,Male,35,No,A,1,tensed
20822,Black,Male,30,,A,1,verbal non-compliance
20823,Null,Male,24,Yes,S,1,unspecified
20824,Black,Male,49,No,A,1,tensed
20825,Black,Male,21,Yes,A,1,tensed
20826,Black,Female,25,,A,1,commission of crime
20827,Black,Male,55,Yes,A,1,unspecified
20828,Black,Male,31,Yes,A,1,fled in vehicle
20829,White,Male,20,No,S,1,assaulted officer
20830,Black,Male,35,Yes,A,1,tensed
20831,White,Male,32,Yes,A,1,fled on foot
20832,Black,Male,35,Yes,A,1,fled in vehicle
20833,Black,Male,29,No,ARRESTEE,1,tensed                                                                         
20834,White,Male,46,No,SUBJECT,1,assaulted officer                                                              
20835,Black,Male,25,,ARRESTEE,1,commission of a crime                                                          
20836,Black,Null,0,,SUSPECT,1,Null
20837,Native American,Male,34,No,ARRESTEE,1,tensed                                                                         
20838,Black,Female,24,Yes,SUSPECT,1,commission of a crime                                                          
20839,Black,Male,35,Yes,ARRESTEE,1,tensed                                                                         
20840,Black,Female,0,,SUSPECT,9,other                                                                          
20841,White,Male,19,,INVOLVED,1,tensed                                                                         
20842,Null,Null,0,,S,1,unspecified
20843,Black,Male,37,No,OT,1,tensed
20844,White,Male,15,,OT,1,tensed
20845,White,Female,25,Yes,A,1,tensed
20846,White,Female,26,Yes,OT,1,commission of crime
20847,Black,Male,61,Yes,A,1,tensed
20848,White,Male,26,Yes,A,1,assaulted officer
20849,Native American,Male,25,,A,1,tensed
20850,Black,Male,31,Yes,A,1,assaulted officer
20851,Black,Male,15,Yes,A,1,commission of crime
20852,Black,Male,21,,S,1,verbal non-compliance
20853,Black,Male,24,Yes,A,1,assaulted officer
20854,White,Male,25,No,A,1,fled on foot
20855,White,Male,23,Yes,A,1,tensed
20856,Black,Male,52,No,OT,1,tensed
20857,Native American,Male,49,Yes,A,1,fled on foot
20858,Null,Female,21,,S,1,commission of crime
20859,Black,Male,31,,A,1,fled on foot
20860,White,Male,57,Yes,A,1,assaulted officer
20861,Black,Male,43,,S,1,tensed
20862,Black,Male,28,Yes,V,1,tensed
20863,Black,Male,42,Yes,A,1,tensed
20864,Native American,Male,28,,A,1,tensed
20865,Black,Male,22,Yes,A,1,commission of crime
20866,Black,Male,33,,ARRESTEE,1,tensed                                                                         
20867,Black,Female,56,,SUSPECT,1,tensed                                                                         
20868,Black,Male,30,No,PIC,1,other                                                                          
20869,White,Male,44,,Citee,1,fled on foot                                                                   
20870,Native American,Female,22,Yes,ARRESTEE,1,assaulted officer                                                              
20871,White,Male,25,,ARRESTEE,1,assaulted officer                                                              
20872,Black,Male,28,,ARRESTEE,1,fled on foot                                                                   
20873,White,Male,48,,ARRESTEE,1,other                                                                          
20874,Black,Male,26,,ARRESTEE,1,commission of a crime                                                          
20875,Black,Male,0,,SUSPECT,1,commission of a crime                                                          
20876,Black,Female,51,No,Citee,1,tensed                                                                         
20877,Black,Male,36,,ARRESTEE,1,other                                                                          
20878,Black,Female,0,,SUSPECT,2,commission of a crime                                                          
20879,Black,Male,19,,ARRESTEE,1,fled on foot                                                                   
20880,White,Male,42,,ARRESTEE,1,tensed                                                                         
20881,Black,Female,34,,PARENT/GRDN,1,tensed                                                                         
20882,White,Female,33,,VICT/ARRESTEE,1,assaulted officer                                                              
20883,Black,Female,19,No,A,1,assaulted officer
20884,White,Male,23,No,A,1,commission of crime
20885,White,Male,33,Yes,A,1,tensed
20886,Black,Male,25,Yes,A,1,fled on foot
20887,Other / Mixed Race,Male,24,Yes,A,1,fled on foot
20888,Black,Male,34,,A,1,tensed
20889,Black,Male,45,,ARRESTEE,1,tensed                                                                         
20890,Black,Male,43,,ARRESTEE,1,tensed                                                                         
20891,White,Male,23,,ARRESTEE,1,fled on foot                                                                   
20892,Black,Female,0,,SUSPECT,1,commission of a crime                                                          
20893,Black,Female,34,,ARRESTEE,1,verbal non-compliance                                                          
20894,White,Male,33,,SUSPECT,1,other                                                                          
20895,Native American,Male,21,,SUSPECT,1,other                                                                          
20896,Black,Female,18,,S,1,commission of crime
20897,White,Male,32,Yes,A,1,tensed
20898,Null,Null,0,,S,1,commission of crime
20899,Black,Male,28,No,A,1,assaulted officer
20900,Black,Male,22,Yes,A,1,assaulted officer
20901,Black,Male,52,No,A,1,assaulted officer
20902,White,Male,26,Yes,A,1,assaulted officer
20903,Null,Null,0,No,OT,1,commission of crime
20904,Black,Male,32,No,A,1,fled on foot
20905,Black,Male,32,No,OT,1,unspecified
20906,Black,Male,21,No,A,1,assaulted officer
20907,Black,Male,44,Yes,A,1,fled on foot
20908,Black,Male,25,No,A,1,commission of crime
20909,Black,Male,33,Yes,A,1,unspecified
20910,Black,Male,16,No,A,1,assaulted officer
20911,Other / Mixed Race,Male,16,No,A,2,fled on foot
20912,Native American,Male,22,Yes,A,1,commission of crime
20913,Black,Male,33,No,A,1,assaulted officer
20914,Black,Male,30,No,A,1,assaulted officer
20915,White,Male,58,No,A,1,tensed
20916,Black,Male,20,No,A,1,commission of crime
20917,White,Male,24,,A,1,commission of crime
20918,Black,Male,39,Yes,A,2,verbal non-compliance
20919,Other / Mixed Race,Female,32,,A,1,tensed
20920,Black,Male,19,Yes,A,1,commission of crime
20921,Other / Mixed Race,Male,17,No,A,1,tensed
20922,White,Female,51,,S,1,assaulted officer
20923,Black,Male,48,No,A,1,commission of crime
20924,Black,Male,25,,S,1,commission of crime
20925,White,Male,24,Yes,A,1,assaulted officer
20926,Black,Male,16,,A,1,tensed
20927,Black,Male,58,,OT,5,verbal non-compliance
20928,Black,Male,27,Yes,A,1,fled in vehicle
20929,Black,Male,37,No,A,1,tensed
20930,Black,Male,0,,S,1,verbal non-compliance
20931,White,Male,20,Yes,A,1,assaulted officer
20932,Black,Male,33,No,A,1,tensed
20933,White,Male,58,No,A,1,tensed
20934,Black,Male,13,No,A,3,fled on foot
20935,White,Male,21,,A,1,unspecified
20936,Black,Male,35,Yes,A,1,tensed
20937,Black,Male,35,Yes,A,1,fled in vehicle
20938,Black,Male,73,No,A,2,unspecified
20939,Black,Female,16,,Citee,1,assaulted officer                                                              
20940,Black,Male,23,Yes,ARRESTEE,1,verbal non-compliance                                                          
20941,Black,Male,0,,SUBJECT,1,verbal non-compliance                                                          
20942,Native American,Male,34,No,SUBJECT,1,other                                                                          
20943,Black,Male,29,Yes,ARRESTEE,1,fled on foot                                                                   
20944,Black,Male,20,No,ARRESTEE,1,assaulted officer                                                              
20945,White,Male,37,Yes,SUSPECT,1,fled on foot                                                                   
20946,Black,Male,36,,ARRESTEE,1,tensed                                                                         
20947,Black,Male,55,Yes,A,1,unspecified
20948,White,Male,22,Yes,A,1,assaulting police horse
20949,Black,Male,37,No,OT,1,tensed
20950,White,Female,22,Yes,A,1,fled on foot
20951,Black,Male,36,No,A,1,unspecified
20952,Black,Male,28,No,A,1,tensed
20953,Black,Male,18,Yes,A,1,fled in vehicle
20954,Null,Male,28,Yes,OT,1,tensed
20955,White,Male,27,Yes,A,1,assaulted officer
20956,Black,Male,22,,A,1,assaulted officer
20957,Black,Male,33,Yes,A,1,fled on foot
20958,White,Male,26,Yes,A,1,tensed
20959,White,Male,31,,A,1,tensed
20960,White,Male,30,,A,1,fled on foot
20961,Black,Male,52,No,OT,1,tensed
20962,Black,Male,52,No,OT,1,tensed
20963,Black,Male,21,,S,1,commission of crime
20964,Black,Female,34,,S,1,verbal non-compliance
20965,Black,Male,14,,A,1,tensed
20966,Black,Male,23,,A,1,tensed
20967,Native American,Male,24,Yes,OT,1,tensed
20968,Native American,Male,24,No,A,1,fled on foot
20969,White,Male,24,Yes,A,1,unspecified
20970,Black,Male,52,,A,1,tensed
20971,Black,Male,0,,SUSPECT,1,Null
20972,White,Male,36,,PIC,1,other                                                                          
20973,Black,Male,13,,SUSPECT,2,Null
20974,Black,Male,0,,INVOLVED,2,verbal non-compliance                                                          
20975,Null,Null,0,,SUSPECT,1,Null
20976,White,Male,33,,ARRESTEE,1,Null
20977,White,Male,22,,ARRESTEE,1,Null
20978,Black,Male,21,,PIC,1,other                                                                          
20979,Black,Male,34,,ARRESTEE,1,tensed                                                                         
20980,Black,Male,24,No,SUBJECT,1,tensed                                                                         
20981,White,Male,24,No,ARRESTEE,1,assaulted officer                                                              
20982,White,Male,27,Yes,ARRESTEE,1,tensed                                                                         
20983,White,Male,32,,ARRESTEE,1,commission of a crime                                                          
20984,White,Male,25,,ARRESTEE,1,commission of a crime                                                          
20985,White,Male,23,No,ARRESTEE,1,tensed                                                                         
20986,White,Male,39,,PIC,1,fled on foot                                                                   
20987,White,Male,23,,ARRESTEE,1,assaulted officer                                                              
20988,Black,Male,20,,Citee,1,tensed                                                                         
20989,White,Male,35,Yes,S,1,unspecified
20990,Black,Male,25,No,A,1,tensed
20991,White,Male,24,Yes,A,1,fled in vehicle
20992,Black,Male,25,No,A,1,tensed
20993,Black,Male,20,,S,1,commission of crime
20994,Black,Male,24,No,A,1,fled in vehicle
20995,Black,Male,43,,ARRESTEE,1,tensed                                                                         
20996,White,Male,23,,ARRESTEE,1,fled on foot                                                                   
20997,White,Female,16,,SUBJECT,1,tensed                                                                         
20998,Black,Female,0,,INVOLVED,2,other                                                                          
20999,White,Male,38,,ARRESTEE,1,assaulted officer                                                              
21000,White,Male,32,,ARRESTEE,1,tensed                                                                         
21001,Native American,Male,54,,INVOLVED,1,tensed                                                                         
21002,Black,Male,18,,ARRESTEE,2,tensed                                                                         
21003,Black,Male,25,,Citee,1,commission of a crime                                                          
21004,White,Male,21,,ARRESTEE,2,other                                                                          
21005,Null,Male,20,No,ARRESTEE,1,commission of a crime                                                          
21006,White,Male,28,Yes,ARRESTEE,1,commission of a crime                                                          
21007,White,Male,27,No,ARRESTEE,1,assaulted officer                                                              
21008,Black,Male,32,No,ARRESTEE,1,other                                                                          
21009,White,Male,0,,SUSPECT,1,verbal non-compliance                                                          
21010,Black,Male,43,,ARRESTEE,1,tensed                                                                         
21011,Black,Male,33,,ARRESTEE,1,tensed                                                                         
21012,Black,Male,37,,ARRESTEE,2,other                                                                          
21013,Null,Female,0,,INVOLVED,1,verbal non-compliance                                                          
21014,Null,Male,24,,ARRESTEE,2,commission of a crime                                                          
21015,White,Male,51,,SUBJECT,1,other                                                                          
21016,Black,Male,0,,SUSPECT,1,commission of a crime                                                          
21017,Black,Male,18,,INVOLVED,1,commission of a crime                                                          
21018,White,Male,24,No,ARRESTEE,1,assaulted officer                                                              
21019,Black,Male,31,No,ARRESTEE,1,fled on foot                                                                   
21020,Black,Male,26,,SUSPECT,2,other                                                                          
21021,White,Male,45,,ARRESTEE,1,tensed                                                                         
21022,White,Male,25,,ARRESTEE,1,assaulted officer                                                              
21023,White,Male,39,,PIC,1,fled on foot                                                                   
21024,Black,Female,34,,PARENT/GRDN,1,tensed                                                                         
21025,Black,Male,59,,PIC,1,other                                                                          
21026,Black,Female,0,,INVOLVED,1,assaulted officer                                                              
21027,White,Male,36,,ARRESTEE,1,other                                                                          
21028,Black,Male,46,,PIC,1,tensed                                                                         
21029,White,Male,0,Yes,PIC,1,other                                                                          
21030,Null,Null,0,,SUSPECT,1,commission of a crime                                                          
21031,Black,Male,30,,ARRESTEE,1,verbal non-compliance                                                          
21032,Black,Male,46,,INVOLVED,1,tensed                                                                         
21033,Native American,Female,19,,PIC,1,Null
21034,Null,Male,17,,Citee,3,Null
21035,Black,Female,29,,INVOLVED,2,Null
21036,Black,Female,33,,VICTIM,1,Null
21037,Null,Male,45,,ARRESTEE,1,verbal non-compliance                                                          
21038,White,Male,34,,ARRESTEE,1,Null
21039,Black,Male,40,,ARRESTEE,1,Null
21040,Black,Female,37,,SUBJECT,1,Null
21042,White,Male,63,,SUBJECT,1,verbal non-compliance                                                          
21043,White,Male,51,,ARRESTEE,1,Null
21044,Black,Male,49,,ARRESTEE,1,Null
21045,Black,Female,24,,PIC,1,tensed                                                                         
21046,Null,Male,22,,ARRESTEE,2,Null
21047,Black,Male,31,,ARRESTEE,1,Null
21048,Black,Male,59,,ARRESTEE,1,Null
21049,Black,Male,17,No,ARRESTEE,1,fled on foot                                                                   
21050,Black,Male,23,,ARRESTEE,1,Null
21051,White,Female,20,,PIC,1,Null
21052,Null,Null,0,,nan,-1,Null
21053,Black,Male,22,,ARRESTEE,1,Null
21054,Black,Male,20,,ARRESTEE,1,Null
21055,Black,Male,21,,ARRESTEE,2,Null
21056,Black,Male,36,,ARRESTEE,1,Null
21057,Black,Male,15,,OTHER,1,Null
21058,Native American,Female,36,,VICTIM,5,Null
21059,Black,Male,39,,SUBJECT,1,fled on foot                                                                   
21060,Black,Male,32,,ARRESTEE,1,commission of a crime                                                          
21061,Black,Female,0,,OT,1,tensed
21062,White,Male,25,,A,1,fled on foot
21063,Black,Male,13,No,A,1,tensed
21064,Black,Male,34,No,A,1,commission of crime
21065,Native American,Male,21,Yes,A,1,commission of crime
21066,Black,Male,25,,S,2,tensed
21067,Black,Female,19,,S,1,verbal non-compliance
21068,Black,Female,16,,A,1,tensed
21069,Black,Male,20,,S,3,unspecified
21070,Black,Male,31,,A,2,commission of crime
21071,Black,Male,20,,S,1,commission of crime
21072,White,Female,28,No,A,1,assaulted officer
21073,Black,Male,23,Yes,A,1,fled on foot
21074,Black,Male,19,,OT,1,unspecified
21075,Black,Male,29,,A,1,commission of crime
21076,Black,Male,54,,A,1,tensed
21077,Black,Male,27,Yes,A,1,tensed
21078,Black,Male,19,Yes,A,2,fled on foot
21079,Black,Male,25,No,A,1,fled on foot
21080,Black,Male,25,No,A,1,commission of crime
21081,White,Male,43,Yes,A,1,assaulted officer
21082,White,Male,26,Yes,A,1,assaulted officer
21083,Black,Male,51,Yes,A,1,commission of crime
21084,Black,Male,29,No,A,1,verbal non-compliance
21085,Black,Male,37,No,A,1,fled on foot
21086,Black,Male,25,Yes,A,1,fled on foot
21087,White,Male,44,Yes,A,1,tensed
21088,Black,Male,24,Yes,A,1,fled on foot
21089,Black,Male,46,Yes,A,1,assaulted officer
21090,Black,Male,37,Yes,A,2,fled on foot
21091,Black,Male,25,Yes,A,1,fled on foot
21092,Native American,Male,33,Yes,A,1,fled on foot
21093,Black,Male,15,No,S,1,verbal non-compliance
21094,Black,Male,15,Yes,A,1,assaulted officer
21095,Black,Male,26,,ARRESTEE,1,fled on foot                                                                   
21096,Black,Male,44,,A,1,verbal non-compliance
21097,White,Male,32,Yes,A,1,fled on foot
21098,Black,Male,20,,S,2,verbal non-compliance
21099,Black,Female,23,,A,1,commission of crime
21100,White,Male,22,Yes,A,2,assaulted officer
21101,White,Male,27,No,OT,1,commission of crime
21102,Black,Male,24,Yes,A,1,tensed
21103,Black,Male,28,No,S,1,commission of crime
21104,Black,Male,49,No,A,1,tensed
21105,Black,Male,28,No,A,1,commission of crime
21106,Black,Male,34,,ARRESTEE,1,assaulted officer                                                              
21107,Native American,Male,54,Yes,OTHER,1,other                                                                          
21108,Null,Male,17,Yes,ARRESTEE,1,tensed                                                                         
21109,Black,Male,0,,SUSPECT,1,verbal non-compliance                                                          
21110,Black,Male,74,Yes,SUBJECT,1,tensed                                                                         
21111,Null,Male,20,No,ARRESTEE,1,commission of a crime                                                          
21112,Black,Male,34,No,SUSPECT,1,commission of a crime                                                          
21113,Black,Male,32,No,ARRESTEE,1,other                                                                          
21114,Black,Male,31,,ARRESTEE,1,fled on foot                                                                   
21115,Black,Male,29,,ARRESTEE,1,tensed                                                                         
21116,Black,Male,20,,SUSPECT,1,tensed                                                                         
21117,Black,Female,0,,SUSPECT,1,Null
21118,White,Male,44,,SUSPECT,2,tensed                                                                         
21119,Black,Male,33,Yes,ARRESTEE,1,commission of a crime                                                          
21120,White,Female,28,,INVOLVED,1,commission of a crime                                                          
21121,White,Male,28,,PIC,1,Null
21122,Black,Male,18,No,ARRESTEE,1,assaulted officer                                                              
21123,Black,Male,31,No,ARRESTEE,1,Null
21124,Black,Male,31,No,ARRESTEE,1,fled on foot                                                                   
21125,Black,Male,20,No,ARRESTEE,2,verbal non-compliance                                                          
21126,Null,Female,50,Yes,PIC,1,assaulted officer                                                              
21127,White,Male,32,,ARRESTEE,1,commission of a crime                                                          
21128,Native American,Male,31,,ARRESTEE,1,verbal non-compliance                                                          
21129,White,Male,21,,INVOLVED,1,other                                                                          
21130,Black,Male,59,,PIC,1,tensed                                                                         
21131,Black,Male,45,,PIC,1,assaulted officer                                                              
21132,White,Male,44,,Citee,1,other                                                                          
21133,Black,Female,0,,SUSPECT,1,verbal non-compliance                                                          
21134,Black,Male,33,,ARRESTEE,1,verbal non-compliance                                                          
21135,White,Male,23,,SUBJECT,1,other                                                                          
21136,Black,Male,20,No,ARRESTEE,1,fled on foot                                                                   
21137,Black,Male,37,,ARRESTEE,1,fled on foot                                                                   
21138,White,Female,27,Yes,PIC,1,tensed                                                                         
21139,Black,Male,22,,PIC,1,Null
21140,White,Male,46,,ARRESTEE,2,Null
21141,Pacific Islander,Male,30,,SUSPECT,1,tensed                                                                         
21142,Black,Male,0,,INVOLVED,2,Null
21143,Black,Male,0,,SUSPECT,1,Null
21144,Black,Male,31,,ARRESTEE,1,commission of a crime                                                          
21145,Black,Male,44,,PIC,1,other                                                                          
21146,Native American,Female,32,,ARRESTEE,1,Null
21147,Null,Male,25,,ARRESTEE,1,Null
21148,Black,Male,31,,ARRESTEE,1,Null
21149,Null,Male,20,,ARRESTEE,2,Null
21150,White,Male,51,,ARRESTEE,1,Null
21151,White,Female,0,,SUBJECT,3,Null
21152,Black,Male,37,,SUBJECT,3,Null
21153,Black,Male,44,,SUBJECT,1,Null
21154,Black,Male,59,,ARRESTEE,1,Null
21155,White,Female,26,,INVOLVED,1,Null
21157,Black,Male,30,,OTHER,1,tensed                                                                         
21158,Null,Null,0,,nan,-1,Null
21159,White,Male,56,,INVOLVED,1,Null
21160,Black,Male,20,,ARRESTEE,1,Null
21161,Native American,Male,43,,ARRESTEE,1,Null
21162,White,Female,29,,ARRESTEE,1,commission of a crime                                                          
21163,Black,Female,0,,SUSPECT,1,Null
21164,Black,Male,0,,SUBJECT,3,verbal non-compliance                                                          
21165,Black,Male,24,,ARRESTEE,1,Null
21166,White,Male,28,Yes,OT,1,tensed
21167,White,Male,22,,A,1,tensed
21168,Black,Male,16,No,A,2,fled on foot
21169,Other / Mixed Race,Male,34,Yes,A,1,fled on foot
21170,Black,Male,26,No,A,1,tensed
21171,Native American,Male,21,Yes,A,1,commission of crime
21172,Black,Female,19,,S,2,verbal non-compliance
21173,Black,Male,25,,S,2,commission of crime
21174,Black,Male,20,,A,1,tensed
21175,Black,Female,18,,OT,1,unspecified
21176,Black,Male,20,No,V,1,tensed
21177,Black,Male,20,,OT,1,tensed
21178,Black,Male,17,Yes,A,1,fled on foot
21179,Black,Male,21,Yes,A,1,commission of crime
21180,White,Male,19,Yes,A,1,tensed
21181,Black,Male,19,,A,1,fled on foot
21182,Other / Mixed Race,Male,34,Yes,OT,1,tensed
21183,Black,Male,31,Yes,OT,1,tensed
21184,Black,Male,45,No,A,1,tensed
21185,Black,Male,47,No,OT,1,assaulted officer
21186,White,Male,35,,A,1,fled on foot
21187,Black,Male,15,,A,1,tensed
21188,Black,Male,51,Yes,A,1,commission of crime
21189,Black,Male,19,No,OT,1,tensed
